code,baseyear,lineupyear,survname,welfaretype,sample,vintage,geo_code,poor215_ln,poor365_ln,poor685_ln,prosgap2017,geo_code2_new
AGO,2008,2010,IBEP-MICS,CONS,Malanje,Fall 2024,AGO_2015_GAUL1_411,0.3884,0.6451,0.8777,10.180804,AGO_2015_ADM1_411
AGO,2008,2010,IBEP-MICS,CONS,Lunda Norte,Fall 2024,AGO_2015_GAUL1_409,0.3069,0.6065,0.9077,10.095466,AGO_2015_ADM1_409
AGO,2008,2010,IBEP-MICS,CONS,Benguela,Fall 2024,AGO_2015_GAUL1_399,0.3947,0.5487,0.7874,11.649745,AGO_2015_ADM1_399
ALB,2012,2010,LSMS,CONS,Berat (AL031),Fall 2024,ALB_2021_NUTS3_AL031,0,0.0263,0.2945,3.0727265,ALB_2015_ADMx_3_1
ALB,2012,2010,LSMS,CONS,Dibër (AL011),Fall 2024,ALB_2021_NUTS3_AL011,0,0.0329,0.368,3.4261233,ALB_2015_ADMx_3_2
ALB,2012,2010,LSMS,CONS,Durrës (AL012),Fall 2024,ALB_2021_NUTS3_AL012,0,0.0357,0.311,3.1748972,ALB_2015_ADMx_3_3
ALB,2012,2010,LSMS,CONS,Elbasan (AL021),Fall 2024,ALB_2021_NUTS3_AL021,0.0079,0.0236,0.3638,3.3656897,ALB_2015_ADMx_3_4
ALB,2012,2010,LSMS,CONS,Fier (AL032),Fall 2024,ALB_2021_NUTS3_AL032,0,0.0518,0.414,3.6854407,ALB_2015_ADMx_3_5
ALB,2012,2010,LSMS,CONS,Gjirokastër (AL033),Fall 2024,ALB_2021_NUTS3_AL033,0.0085,0.0308,0.2673,3.0981329,ALB_2015_ADMx_3_6
ALB,2012,2010,LSMS,CONS,Korcë (AL034),Fall 2024,ALB_2021_NUTS3_AL034,0,0.0223,0.3015,3.1870304,ALB_2015_ADMx_3_7
ALB,2012,2010,LSMS,CONS,Kukës (AL013),Fall 2024,ALB_2021_NUTS3_AL013,0,0.0359,0.4875,3.7310021,ALB_2015_ADMx_3_8
ALB,2012,2010,LSMS,CONS,Lezhë (AL014),Fall 2024,ALB_2021_NUTS3_AL014,0.0014,0.0673,0.348,3.572863,ALB_2015_ADMx_3_9
ALB,2012,2010,LSMS,CONS,Shkodër (AL015),Fall 2024,ALB_2021_NUTS3_AL015,0.0242,0.0462,0.3233,3.4313469,ALB_2015_ADMx_3_10
ALB,2012,2010,LSMS,CONS,Tiranë (AL022),Fall 2024,ALB_2021_NUTS3_AL022,0.0059,0.0506,0.3569,3.3054003,ALB_2015_ADMx_3_11
ALB,2012,2010,LSMS,CONS,Vlorë (AL035),Fall 2024,ALB_2021_NUTS3_AL035,0,0.0382,0.3241,3.2554442,ALB_2015_ADMx_3_12
ARE,2013,2010,HIES,INC,National,Fall 2024,ARE_2020_WB0,0,0,0,,
ARG,2010,2010,EPHC-S2,INC,National,Fall 2024,ARG_2020_WB0,0.0075,0.0315,0.1135,2.0138754,
ARM,2010,2010,ILCS,CONS,Yerevan,Fall 2024,ARM_2015_GAUL1_464,0.006,0.1123,0.5222,4.1552424,ARM_2015_ADM1_464
ARM,2010,2010,ILCS,CONS,Vayots Dzor,Fall 2024,ARM_2015_GAUL1_463,0,0.1429,0.6323,4.6000612,ARM_2015_ADM1_463
ARM,2010,2010,ILCS,CONS,Tavush,Fall 2024,ARM_2015_GAUL1_462,0,0.0833,0.5353,4.103579,ARM_2015_ADM1_462
ARM,2010,2010,ILCS,CONS,Aragatsotn,Fall 2024,ARM_2015_GAUL1_453,0.0044,0.086,0.607,4.4981577,ARM_2015_ADM1_453
ARM,2010,2010,ILCS,CONS,Ararat,Fall 2024,ARM_2015_GAUL1_454,0.0072,0.1739,0.66,4.8545245,ARM_2015_ADM1_454
ARM,2010,2010,ILCS,CONS,Armavir,Fall 2024,ARM_2015_GAUL1_455,0.0095,0.1208,0.6164,4.4567874,ARM_2015_ADM1_455
ARM,2010,2010,ILCS,CONS,Gergharkunik,Fall 2024,ARM_2015_GAUL1_456,0.0037,0.1566,0.7912,5.1674901,ARM_2015_ADM1_456
ARM,2010,2010,ILCS,CONS,Lori,Fall 2024,ARM_2015_GAUL1_458,0.0279,0.2004,0.7115,5.2004754,ARM_2015_ADM1_458
ARM,2010,2010,ILCS,CONS,Kotayk,Fall 2024,ARM_2015_GAUL1_457,0.0113,0.1757,0.6872,4.9595325,ARM_2015_ADM1_457
ARM,2010,2010,ILCS,CONS,Shirak,Fall 2024,ARM_2015_GAUL1_460,0.0165,0.1927,0.7395,5.0992304,ARM_2015_ADM1_460
ARM,2010,2010,ILCS,CONS,Syunik,Fall 2024,ARM_2015_GAUL1_461,0.0077,0.0763,0.5154,4.1367772,ARM_2015_ADM1_461
AUS,2010,2010,SIH-HES-LIS,INC,New South Wales,Fall 2024,AUS_2015_GAUL1_470,0.0049,0.0054,0.0097,,AUS_2015_ADM1_470
AUS,2010,2010,SIH-HES-LIS,INC,Victoria,Fall 2024,AUS_2015_GAUL1_476,0.0047,0.0054,0.0072,,AUS_2015_ADM1_476
AUS,2010,2010,SIH-HES-LIS,INC,Queensland,Fall 2024,AUS_2015_GAUL1_473,0.0024,0.005,0.0082,,AUS_2015_ADM1_473
AUS,2010,2010,SIH-HES-LIS,INC,South Australia,Fall 2024,AUS_2015_GAUL1_474,0.0026,0.003,0.006,,AUS_2015_ADM1_474
AUS,2010,2010,SIH-HES-LIS,INC,Western Australia,Fall 2024,AUS_2015_GAUL1_477,0.0111,0.0117,0.0145,,AUS_2015_ADM1_477
AUS,2010,2010,SIH-HES-LIS,INC,Tasmania,Fall 2024,AUS_2015_GAUL1_475,0.0018,0.0033,0.0068,,AUS_2015_ADM1_475
AUS,2010,2010,SIH-HES-LIS,INC,Australian Capital Territory & Northern Territory,Fall 2024,AUS_2015_GAULx_7,0.0058,0.0061,0.0068,,AUS_2015_ADM1_471
AUT,2011,2010,EU-SILC,INC,Ostösterreich (AT1),Fall 2024,AUT_2021_NUTS1_AT1,0.0067,0.0075,0.0103,1.0260749,AUT_2015_ADMx_NUTS_AT1
AUT,2011,2010,EU-SILC,INC,Südösterreich (AT2),Fall 2024,AUT_2021_NUTS1_AT2,0.0027,0.0032,0.0062,0.7193692,AUT_2015_ADMx_NUTS_AT2
AUT,2011,2010,EU-SILC,INC,Westösterreich (AT3),Fall 2024,AUT_2021_NUTS1_AT3,0.0041,0.0051,0.0067,0.71673066,AUT_2015_ADMx_NUTS_AT3
AZE,2005,2010,HBS,CONS,Nakhchivan,Fall 2024,AZE_2015_GAUL1_147304,0,0.0012,0.0038,2.0217089,AZE_2015_ADM1_147304
AZE,2005,2010,HBS,CONS,Absheron,Fall 2024,AZE_2015_GAULx_147297,0,0,0,1.6646156,AZE_2015_ADM1_147297
AZE,2005,2010,HBS,CONS,Ganja-Gazakh,Fall 2024,AZE_2015_GAUL1_147300,0,0.0093,0.034,2.0714648,AZE_2015_ADM1_147300
AZE,2005,2010,HBS,CONS,Shaki-Zaqatala,Fall 2024,AZE_2015_GAUL1_147305,0,0,0.0186,2.0008963,AZE_2015_ADM1_147305
AZE,2005,2010,HBS,CONS,Lankaran,Fall 2024,AZE_2015_GAUL1_147303,0,0,0.0078,2.1623073,AZE_2015_ADM1_147303
AZE,2005,2010,HBS,CONS,Guba-Khachmaz,Fall 2024,AZE_2015_GAUL1_147301,0,0.0045,0.0153,2.1403513,AZE_2015_ADM1_147301
AZE,2005,2010,HBS,CONS,Aran,Fall 2024,AZE_2015_GAUL1_147298,0,0.0051,0.018,2.0124549,AZE_2015_ADM1_147298
AZE,2005,2010,HBS,CONS,Yukhari Garabakh,Fall 2024,AZE_2015_GAUL1_147306,0,0.0078,0.0798,2.1998125,AZE_2015_ADM1_147306
AZE,2005,2010,HBS,CONS,Baku,Fall 2024,AZE_2015_GAUL2_495,0,0,0.0025,1.5742437,AZE_2015_ADM2_495
AZE,2005,2010,HBS,CONS,Daghlig Shirvan,Fall 2024,AZE_2015_GAUL1_147299,0,0.0045,0.0435,2.0576881,AZE_2015_ADM1_147299
BDI,2013,2010,ECVMB,CONS,Bubanza,Fall 2024,BDI_2015_GAUL1_40542,0.7193,0.9344,0.9927,19.004872,BDI_2015_ADM1_40542
BDI,2013,2010,ECVMB,CONS,Kirundo,Fall 2024,BDI_2015_GAUL1_40551,0.6777,0.9091,0.9933,16.041367,BDI_2015_ADM1_40551
BDI,2013,2010,ECVMB,CONS,Makamba,Fall 2024,BDI_2015_GAUL1_40552,0.6567,0.9271,0.9967,14.842651,BDI_2015_ADM1_40552
BDI,2013,2010,ECVMB,CONS,Muramvya,Fall 2024,BDI_2015_GAUL1_40553,0.8722,0.9674,0.9935,21.150479,BDI_2015_ADM1_40553
BDI,2013,2010,ECVMB,CONS,Muyinga,Fall 2024,BDI_2015_GAUL1_40554,0.6282,0.8887,0.9737,15.460298,BDI_2015_ADM1_40554
BDI,2013,2010,ECVMB,CONS,Mwaro,Fall 2024,BDI_2015_GAUL1_40555,0.6554,0.8816,0.9955,18.41634,BDI_2015_ADM1_40555
BDI,2013,2010,ECVMB,CONS,Ngozi,Fall 2024,BDI_2015_GAUL1_40556,0.7771,0.9249,0.9933,21.043017,BDI_2015_ADM1_40556
BDI,2013,2010,ECVMB,CONS,Rutana,Fall 2024,BDI_2015_GAUL1_40557,0.8905,0.9805,0.9983,24.445319,BDI_2015_ADM1_40557
BDI,2013,2010,ECVMB,CONS,Ruyigi,Fall 2024,BDI_2015_GAUL1_40558,0.1766,0.4234,0.7501,7.7248851,BDI_2015_ADM1_40558
BDI,2013,2010,ECVMB,CONS,Bujumbura Mairie,Fall 2024,BDI_2015_GAUL1_40543,0.5224,0.8396,0.966,13.406327,BDI_2015_ADM1_40543
BDI,2013,2010,ECVMB,CONS,Bujumbura Rural,Fall 2024,BDI_2015_GAUL1_40544,0.5423,0.8177,0.9748,13.930738,BDI_2015_ADM1_40544
BDI,2013,2010,ECVMB,CONS,Bururi,Fall 2024,BDI_2015_GAUL1_40545,0.8404,0.9436,0.9956,21.326624,BDI_2015_ADM1_40545
BDI,2013,2010,ECVMB,CONS,Cankuzo,Fall 2024,BDI_2015_GAUL1_40546,0.6288,0.8699,0.9811,18.276199,BDI_2015_ADM1_40546
BDI,2013,2010,ECVMB,CONS,Cibitoke,Fall 2024,BDI_2015_GAUL1_40547,0.8059,0.943,0.9903,19.996598,BDI_2015_ADM1_40547
BDI,2013,2010,ECVMB,CONS,Gitega,Fall 2024,BDI_2015_GAUL1_40548,0.8211,0.9453,0.9975,21.983323,BDI_2015_ADM1_40548
BDI,2013,2010,ECVMB,CONS,Karuzi,Fall 2024,BDI_2015_GAUL1_40549,0.7858,0.9612,0.9951,21.728826,BDI_2015_ADM1_40549
BDI,2013,2010,ECVMB,CONS,Kayanza,Fall 2024,BDI_2015_GAUL1_40550,0.7746,0.9597,0.9828,21.856233,BDI_2015_ADM1_40550
BEL,2011,2010,EU-SILC,INC,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest (BE1),Fall 2024,BEL_2021_NUTS1_BE1,0,0.0076,0.013,1.5499966,BEL_2015_ADM1_600
BEL,2011,2010,EU-SILC,INC,Vlaams Gewest (BE2),Fall 2024,BEL_2021_NUTS1_BE2,0,0.0015,0.0034,0.73600632,BEL_2015_ADM1_601
BEL,2011,2010,EU-SILC,INC,Région wallonne (BE3),Fall 2024,BEL_2021_NUTS1_BE3,0,0.0005,0.0036,0.73046698,BEL_2015_ADM1_602
BEN,2011,2010,EMICOV,CONS,Alibori,Fall 2024,BEN_2015_GAUL1_609,0.719,0.9344,0.9918,17.318302,BEN_2015_ADM1_609
BEN,2011,2010,EMICOV,CONS,Oueme,Fall 2024,BEN_2015_GAUL1_618,0.3094,0.6259,0.8893,10.260388,BEN_2015_ADM1_618
BEN,2011,2010,EMICOV,CONS,Plateau,Fall 2024,BEN_2015_GAUL1_619,0.5596,0.8578,0.9719,15.324061,BEN_2015_ADM1_619
BEN,2011,2010,EMICOV,CONS,Zou,Fall 2024,BEN_2015_GAUL1_620,0.6825,0.9234,0.9864,18.535073,BEN_2015_ADM1_620
BEN,2011,2010,EMICOV,CONS,Atakora,Fall 2024,BEN_2015_GAUL1_610,0.7921,0.9447,0.9878,19.313025,BEN_2015_ADM1_610
BEN,2011,2010,EMICOV,CONS,Atlantique,Fall 2024,BEN_2015_GAUL1_611,0.5013,0.7316,0.9,14.004142,BEN_2015_ADM1_611
BEN,2011,2010,EMICOV,CONS,Borgou,Fall 2024,BEN_2015_GAUL1_612,0.6421,0.8847,0.9798,16.132692,BEN_2015_ADM1_612
BEN,2011,2010,EMICOV,CONS,Collines,Fall 2024,BEN_2015_GAUL1_613,0.6289,0.8941,0.9804,15.382419,BEN_2015_ADM1_613
BEN,2011,2010,EMICOV,CONS,Couffo,Fall 2024,BEN_2015_GAUL1_614,0.6765,0.9276,0.9912,17.472186,BEN_2015_ADM1_614
BEN,2011,2010,EMICOV,CONS,Donga,Fall 2024,BEN_2015_GAUL1_615,0.7753,0.9444,0.9942,19.140559,BEN_2015_ADM1_615
BEN,2011,2010,EMICOV,CONS,Littoral,Fall 2024,BEN_2015_GAUL1_616,0.0708,0.2803,0.6582,5.8095253,BEN_2015_ADM1_616
BEN,2011,2010,EMICOV,CONS,Mono,Fall 2024,BEN_2015_GAUL1_617,0.5446,0.8465,0.9744,13.956471,BEN_2015_ADM1_617
BFA,2009,2010,ECVM,CONS-EXP,Hauts-bassins,Fall 2024,BFA_2015_GAUL1_40284,0.4449,0.7242,0.9151,11.863222,BFA_2015_ADM1_40284
BFA,2009,2010,ECVM,CONS-EXP,Centre-est,Fall 2024,BFA_2015_GAUL1_40279,0.6007,0.8428,0.9705,15.207828,BFA_2015_ADM1_40279
BFA,2009,2010,ECVM,CONS-EXP,Centre,Fall 2024,BFA_2015_GAUL1_40278,0.3023,0.6091,0.8526,10.205949,BFA_2015_ADM1_40278
BFA,2009,2010,ECVM,CONS-EXP,Cascades,Fall 2024,BFA_2015_GAUL1_40277,0.3054,0.715,0.9419,10.408494,BFA_2015_ADM1_40277
BFA,2009,2010,ECVM,CONS-EXP,Centre-sud,Fall 2024,BFA_2015_GAUL1_40282,0.458,0.8249,0.9731,12.188437,BFA_2015_ADM1_40282
BFA,2009,2010,ECVM,CONS-EXP,Boucle Du Mouhoun,Fall 2024,BFA_2015_GAUL1_40276,0.5165,0.8082,0.9756,13.417239,BFA_2015_ADM1_40276
BFA,2009,2010,ECVM,CONS-EXP,Sahel,Fall 2024,BFA_2015_GAUL1_40287,0.455,0.7379,0.9192,13.514417,BFA_2015_ADM1_40287
BFA,2009,2010,ECVM,CONS-EXP,Est,Fall 2024,BFA_2015_GAUL1_40283,0.6423,0.8686,0.972,16.771213,BFA_2015_ADM1_40283
BFA,2009,2010,ECVM,CONS-EXP,Sud-ouest,Fall 2024,BFA_2015_GAUL1_40288,0.6024,0.8876,0.9727,15.590883,BFA_2015_ADM1_40288
BFA,2009,2010,ECVM,CONS-EXP,Centre-nord,Fall 2024,BFA_2015_GAUL1_40280,0.4125,0.7325,0.9341,11.293764,BFA_2015_ADM1_40280
BFA,2009,2010,ECVM,CONS-EXP,Centre-ouest,Fall 2024,BFA_2015_GAUL1_40281,0.5026,0.8268,0.9636,13.573042,BFA_2015_ADM1_40281
BFA,2009,2010,ECVM,CONS-EXP,Plateau Central,Fall 2024,BFA_2015_GAUL1_40286,0.5637,0.8706,0.9775,14.320126,BFA_2015_ADM1_40286
BFA,2009,2010,ECVM,CONS-EXP,Nord,Fall 2024,BFA_2015_GAUL1_40285,0.6624,0.8813,0.9681,17.291864,BFA_2015_ADM1_40285
BGD,2010,2010,HIES,CONS,Barisal,Fall 2024,BGD_2015_GAUL1_575,0.2608,0.6691,0.9333,9.2306313,BGD_2015_ADM1_575
BGD,2010,2010,HIES,CONS,Chittagong,Fall 2024,BGD_2015_GAUL1_576,0.0928,0.4785,0.8462,7.0220392,BGD_2015_ADM1_576
BGD,2010,2010,HIES,CONS,Dhaka,Fall 2024,BGD_2015_GAUL1_577,0.1565,0.5255,0.8612,7.7627297,BGD_2015_ADM1_577
BGD,2010,2010,HIES,CONS,Khulna,Fall 2024,BGD_2015_GAUL1_578,0.197,0.6818,0.9279,8.8024481,BGD_2015_ADM1_578
BGD,2010,2010,HIES,CONS,Rajshahi,Fall 2024,BGD_2015_GAUL1_61362,0.1835,0.646,0.9325,8.4748494,BGD_2015_ADM1_61362
BGD,2010,2010,HIES,CONS,Rangpur,Fall 2024,BGD_2015_GAUL1_61363,0.3097,0.7441,0.95,9.7533036,BGD_2015_ADM1_61363
BGD,2010,2010,HIES,CONS,Sylhet,Fall 2024,BGD_2015_GAUL1_580,0.2508,0.6748,0.9226,8.9698375,BGD_2015_ADM1_580
BGR,2011,2010,EU-SILC,INC,Severna i Yugoiztochna Bulgaria (BG3),Fall 2024,BGR_2021_NUTS1_BG3,0.0238,0.0621,0.1676,2.8366255,BGR_2015_ADMx_NUTS_BG3
BGR,2011,2010,EU-SILC,INC,Yugozapadna i Yuzhna tsentralna Bulgaria (BG4),Fall 2024,BGR_2021_NUTS1_BG4,0.0161,0.0279,0.0985,2.1302087,BGR_2015_ADMx_NUTS_BG4
BIH,2011,2010,HBS,CONS,Federacija Bosne I Hercegovine,Fall 2024,BIH_2015_GAUL1_652,0.0009,0.008,0.0557,1.655515,BIH_2015_ADM1_652
BIH,2011,2010,HBS,CONS,Republika Srpska,Fall 2024,BIH_2015_GAULx_653,0,0.0068,0.0529,1.7580268,BIH_2015_ADM1_653
BIH,2011,2010,HBS,CONS,Brcko,Fall 2024,BIH_2015_GAUL2_6262,0,0,0.0383,1.5939473,BIH_2015_ADM2_6262
BLR,2010,2010,HHS,CONS,Brest,Fall 2024,BLR_2015_GAUL1_593,0,0.0144,0.1639,2.5315554,BLR_2015_ADM1_593
BLR,2010,2010,HHS,CONS,Vitebsk,Fall 2024,BLR_2015_GAUL1_599,0,0.0016,0.0982,2.2837509,BLR_2015_ADM1_599
BLR,2010,2010,HHS,CONS,Gomel,Fall 2024,BLR_2015_GAUL1_594,0.0022,0.0212,0.198,2.7210733,BLR_2015_ADM1_594
BLR,2010,2010,HHS,CONS,Grodno,Fall 2024,BLR_2015_GAUL1_595,0,0.001,0.086,2.2367072,BLR_2015_ADM1_595
BLR,2010,2010,HHS,CONS,Minsk City,Fall 2024,BLR_2015_GAUL1_597,0,0,0.0136,1.5607776,BLR_2015_ADM1_597
BLR,2010,2010,HHS,CONS,Minsk,Fall 2024,BLR_2015_GAUL1_596,0,0.0082,0.113,2.3191512,BLR_2015_ADM1_596
BLR,2010,2010,HHS,CONS,Mogilev,Fall 2024,BLR_2015_GAUL1_598,0,0.0141,0.1903,2.6466198,BLR_2015_ADM1_598
BLZ,1999,2010,LFS,INC,National,Fall 2024,BLZ_2020_WB0,0.2053,0.4293,0.6928,,
BOL,2011,2010,EH,INC,Chuquisaca,Fall 2024,BOL_2015_GAUL1_40444,0.127,0.2605,0.4368,4.8806869,BOL_2015_ADM1_40444
BOL,2011,2010,EH,INC,La Paz,Fall 2024,BOL_2015_GAUL1_40446,0.0583,0.1302,0.2964,3.7871514,BOL_2015_ADM1_40446
BOL,2011,2010,EH,INC,Cochabamba,Fall 2024,BOL_2015_GAUL1_40445,0.0535,0.1019,0.2148,3.1977277,BOL_2015_ADM1_40445
BOL,2011,2010,EH,INC,Oruro,Fall 2024,BOL_2015_GAUL1_40447,0.0657,0.1452,0.3301,4.3581279,BOL_2015_ADM1_40447
BOL,2011,2010,EH,INC,Potosi,Fall 2024,BOL_2015_GAUL1_40448,0.2948,0.3872,0.557,11.768205,BOL_2015_ADM1_40448
BOL,2011,2010,EH,INC,Tarija,Fall 2024,BOL_2015_GAUL1_40450,0.0385,0.0659,0.1932,2.886145,BOL_2015_ADM1_40450
BOL,2011,2010,EH,INC,Santa Cruz,Fall 2024,BOL_2015_GAUL1_40449,0.0164,0.0323,0.1226,2.1408224,BOL_2015_ADM1_40449
BOL,2011,2010,EH,INC,Beni & Pando,Fall 2024,BOL_2015_GAULx_8,0.0382,0.087,0.2576,3.3159241,BOL_2015_ADM1_40443_648
BRA,2011,2010,PNAD,INC,Rondonia,Fall 2024,BRA_2015_GAUL1_686,0.0496,0.1353,0.3315,4.324686,BRA_2015_ADM1_686
BRA,2011,2010,PNAD,INC,Acre,Fall 2024,BRA_2015_GAUL1_665,0.0917,0.235,0.4583,6.0249395,BRA_2015_ADM1_665
BRA,2011,2010,PNAD,INC,Amazonas,Fall 2024,BRA_2015_GAUL1_668,0.1155,0.2649,0.5042,6.808776,BRA_2015_ADM1_668
BRA,2011,2010,PNAD,INC,Roraima,Fall 2024,BRA_2015_GAUL1_687,0.0425,0.146,0.3656,3.8954338,BRA_2015_ADM1_687
BRA,2011,2010,PNAD,INC,Para,Fall 2024,BRA_2015_GAUL1_678,0.1031,0.2491,0.5197,5.9436386,BRA_2015_ADM1_678
BRA,2011,2010,PNAD,INC,Amapa,Fall 2024,BRA_2015_GAUL1_667,0.091,0.2348,0.4799,5.9671935,BRA_2015_ADM1_667
BRA,2011,2010,PNAD,INC,Tocantins,Fall 2024,BRA_2015_GAUL1_691,0.0659,0.1713,0.417,4.7788058,BRA_2015_ADM1_691
BRA,2011,2010,PNAD,INC,Maranhao,Fall 2024,BRA_2015_GAUL1_674,0.1955,0.3591,0.6453,8.8535059,BRA_2015_ADM1_674
BRA,2011,2010,PNAD,INC,Piaui,Fall 2024,BRA_2015_GAUL1_682,0.1188,0.2745,0.5465,6.030932,BRA_2015_ADM1_682
BRA,2011,2010,PNAD,INC,Ceara,Fall 2024,BRA_2015_GAUL1_670,0.1295,0.2721,0.5294,6.4603008,BRA_2015_ADM1_670
BRA,2011,2010,PNAD,INC,Rio Grande Do Norte,Fall 2024,BRA_2015_GAUL1_684,0.0876,0.2269,0.5158,5.7685493,BRA_2015_ADM1_684
BRA,2011,2010,PNAD,INC,Paraiba,Fall 2024,BRA_2015_GAUL1_679,0.0773,0.2231,0.4946,5.4550929,BRA_2015_ADM1_679
BRA,2011,2010,PNAD,INC,Pernambuco,Fall 2024,BRA_2015_GAUL1_681,0.1171,0.2594,0.5247,6.8137133,BRA_2015_ADM1_681
BRA,2011,2010,PNAD,INC,Alagoas,Fall 2024,BRA_2015_GAUL1_666,0.1487,0.3243,0.636,7.5443593,BRA_2015_ADM1_666
BRA,2011,2010,PNAD,INC,Sergipe,Fall 2024,BRA_2015_GAUL1_690,0.0708,0.2004,0.4879,5.1974308,BRA_2015_ADM1_690
BRA,2011,2010,PNAD,INC,Bahia,Fall 2024,BRA_2015_GAUL1_669,0.1233,0.2594,0.5121,6.6327639,BRA_2015_ADM1_669
BRA,2011,2010,PNAD,INC,Minas Gerais,Fall 2024,BRA_2015_GAUL1_677,0.0281,0.0823,0.2608,3.3226802,BRA_2015_ADM1_677
BRA,2011,2010,PNAD,INC,Espirito Santo,Fall 2024,BRA_2015_GAUL1_672,0.0303,0.0798,0.2553,3.5529311,BRA_2015_ADM1_672
BRA,2011,2010,PNAD,INC,Rio De Janeiro,Fall 2024,BRA_2015_GAUL1_683,0.0255,0.0682,0.2309,3.181751,BRA_2015_ADM1_683
BRA,2011,2010,PNAD,INC,Sao Paulo,Fall 2024,BRA_2015_GAUL1_689,0.0167,0.0421,0.1578,2.6357936,BRA_2015_ADM1_689
BRA,2011,2010,PNAD,INC,Parana,Fall 2024,BRA_2015_GAUL1_680,0.0181,0.0461,0.1782,2.7938595,BRA_2015_ADM1_680
BRA,2011,2010,PNAD,INC,Santa Catarina,Fall 2024,BRA_2015_GAUL1_688,0.016,0.0427,0.1248,2.5900471,BRA_2015_ADM1_688
BRA,2011,2010,PNAD,INC,Rio Grande Do Sul,Fall 2024,BRA_2015_GAUL1_685,0.0219,0.0597,0.1842,2.8172277,BRA_2015_ADM1_685
BRA,2011,2010,PNAD,INC,Mato Grosso Do Sul,Fall 2024,BRA_2015_GAUL1_676,0.0218,0.0592,0.2213,3.0621592,BRA_2015_ADM1_676
BRA,2011,2010,PNAD,INC,Mato Grosso,Fall 2024,BRA_2015_GAUL1_675,0.0181,0.0645,0.2156,3.1166266,BRA_2015_ADM1_675
BRA,2011,2010,PNAD,INC,Goias,Fall 2024,BRA_2015_GAUL1_673,0.0243,0.07,0.2345,3.331158,BRA_2015_ADM1_673
BRA,2011,2010,PNAD,INC,Distrito Federal,Fall 2024,BRA_2015_GAUL1_671,0.0237,0.0558,0.1852,2.8659824,BRA_2015_ADM1_671
BTN,2012,2010,BLSS,CONS,Bumthang,Fall 2024,BTN_2015_GAUL1_622,0,0.0684,0.3697,3.4992719,BTN_2015_ADM1_622
BTN,2012,2010,BLSS,CONS,Chhukha,Fall 2024,BTN_2015_GAUL1_623,0.0201,0.1549,0.5268,4.4471457,BTN_2015_ADM1_623
BTN,2012,2010,BLSS,CONS,Dagana,Fall 2024,BTN_2015_GAUL1_41308,0.0529,0.3231,0.792,6.0678358,BTN_2015_ADM1_41308
