code,baseyear,lineupyear,survname,welfaretype,sample,vintage,geo_code,poor215_ln,poor365_ln,poor685_ln,prosgap2017,geo_code2_new
ESP,2020,2019,EU-SILC,INC,Comunidad Foral de Navarra (ES22),Fall 2024,ESP_2021_NUTS2_ES22,0.0018,0.0018,0.0245,0.73751096,ESP_2015_ADM1_2732
ESP,2020,2019,EU-SILC,INC,La Rioja (ES23),Fall 2024,ESP_2021_NUTS2_ES23,0.0068,0.0068,0.0204,1.3720445,ESP_2015_ADM1_2734
ESP,2020,2019,EU-SILC,INC,Aragón (ES24),Fall 2024,ESP_2021_NUTS2_ES24,0.0074,0.0074,0.0117,1.064193,ESP_2015_ADM1_2717
ESP,2020,2019,EU-SILC,INC,Comunidad de Madrid (ES30),Fall 2024,ESP_2021_NUTS2_ES30,0.0089,0.0106,0.0202,1.2806674,ESP_2015_ADM1_2729
ESP,2020,2019,EU-SILC,INC,Castilla y León (ES41),Fall 2024,ESP_2021_NUTS2_ES41,0.0085,0.0098,0.0179,1.411682,ESP_2015_ADM1_2722
EST,2020,2019,EU-SILC,INC,National,Fall 2024,EST_2020_WB0,0.0057,0.0091,0.0134,1.3061812,
ETH,2015,2019,HICES,CONS,Tigray,Fall 2024,ETH_2015_GAUL1_1237,0.2441,0.5303,0.8365,8.7836437,ETH_2015_ADM1_1237
ETH,2015,2019,HICES,CONS,Gambela,Fall 2024,ETH_2015_GAUL1_1232,0.2089,0.5256,0.8575,8.3216603,ETH_2015_ADM1_1232
ETH,2015,2019,HICES,CONS,Hareri,Fall 2024,ETH_2015_GAUL1_1233,0.047,0.1927,0.5901,5.6940199,ETH_2015_ADM1_1233
ETH,2015,2019,HICES,CONS,Addis Ababa,Fall 2024,ETH_2015_GAUL1_1227,0.0299,0.1734,0.5306,4.5442923,ETH_2015_ADM1_1227
ETH,2015,2019,HICES,CONS,Dire Dawa,Fall 2024,ETH_2015_GAUL1_1231,0.0583,0.2634,0.7391,5.793816,ETH_2015_ADM1_1231
ETH,2015,2019,HICES,CONS,Afar,Fall 2024,ETH_2015_GAUL1_1228,0.254,0.6824,0.8861,9.084238,ETH_2015_ADM1_1228
ETH,2015,2019,HICES,CONS,Amhara,Fall 2024,ETH_2015_GAUL1_1229,0.2828,0.668,0.9026,9.6678352,ETH_2015_ADM1_1229
ETH,2015,2019,HICES,CONS,Oromia,Fall 2024,ETH_2015_GAUL1_47678,0.1537,0.4719,0.898,8.3407417,ETH_2015_ADM1_47678
ETH,2015,2019,HICES,CONS,Somali,Fall 2024,ETH_2015_GAUL1_47679,0.1556,0.3477,0.9094,7.368275,ETH_2015_ADM1_47679
ETH,2015,2019,HICES,CONS,Beneshangul Gumu,Fall 2024,ETH_2015_GAUL1_1230,0.3178,0.6233,0.9065,9.7793309,ETH_2015_ADM1_1230
ETH,2015,2019,HICES,CONS,SNNPR,Fall 2024,ETH_2015_GAUL1_1236,0.2079,0.6451,0.9087,9.4459707,ETH_2015_ADM1_1236
FIN,2020,2019,EU-SILC,INC,Länsi-Suomi (FI19),Fall 2024,FIN_2021_NUTS2_FI19,0,0.0025,0.0044,0.73042783,FIN_2015_ADMx_NUTS_FI19
FIN,2020,2019,EU-SILC,INC,Helsinki-Uusimaa (FI1B),Fall 2024,FIN_2021_NUTS2_FI1B,0,0.0004,0.0014,0.5133225,FIN_2015_ADMx_NUTS_FI1B
FIN,2020,2019,EU-SILC,INC,Etelä-Suomi (FI1C),Fall 2024,FIN_2021_NUTS2_FI1C,0,0.0001,0.0001,0.5506312,FIN_2015_ADMx_NUTS_FI1C
FIN,2020,2019,EU-SILC,INC,Pohjois- ja Itä-Suomi (FI1D),Fall 2024,FIN_2021_NUTS2_FI1D,0,0.0001,0.0001,0.60658574,FIN_2015_ADMx_NUTS_FI1D
FJI,2019,2019,HIES,CONS,Central,Fall 2024,FJI_2015_GAUL1_40187,0.0057,0.085,0.4444,3.7612851,FJI_2015_ADM1_40187
FJI,2019,2019,HIES,CONS,Eastern,Fall 2024,FJI_2015_GAUL1_40188,0.0286,0.2336,0.6857,5.1786962,FJI_2015_ADM1_40188
FJI,2019,2019,HIES,CONS,Northern,Fall 2024,FJI_2015_GAUL1_40189,0.0119,0.1341,0.5902,4.5131929,FJI_2015_ADM1_40189
FJI,2019,2019,HIES,CONS,Western,Fall 2024,FJI_2015_GAUL1_40190,0.0148,0.1305,0.5172,4.2417919,FJI_2015_ADM1_40190
FRA,2020,2019,EU-SILC,INC,Ile-de-France (FR10),Fall 2024,FRA_2021_NUTS2_FR10,0,0,0.0051,0.93023231,FRA_2015_ADM1_1259
FRA,2020,2019,EU-SILC,INC,Champagne-Ardenne (FRF2),Fall 2024,FRA_2021_NUTS2_FRF2,0,0,0.0037,1.0959508,FRA_2015_ADM1_1248
FRA,2020,2019,EU-SILC,INC,Lorraine (FRF3),Fall 2024,FRA_2021_NUTS2_FRF3,0,0,0.0055,0.74778081,FRA_2015_ADM1_1257
FRA,2020,2019,EU-SILC,INC,Pays de la Loire (FRG0),Fall 2024,FRA_2021_NUTS2_FRG0,0,0,0.001,0.62506525,FRA_2015_ADM1_1266
FRA,2020,2019,EU-SILC,INC,Bretagne (FRH0),Fall 2024,FRA_2021_NUTS2_FRH0,0,0,0,0.60970991,FRA_2015_ADM1_1253
FRA,2020,2019,EU-SILC,INC,Aquitaine (FRI1),Fall 2024,FRA_2021_NUTS2_FRI1,0,0,0.0028,0.87357315,FRA_2015_ADM1_1268
FRA,2020,2019,EU-SILC,INC,Limousin (FRI2),Fall 2024,FRA_2021_NUTS2_FRI2,0,0,0,0.61374749,FRA_2015_ADM1_1249
FRA,2020,2019,EU-SILC,INC,Poitou-Charentes (FRI3),Fall 2024,FRA_2021_NUTS2_FRI3,0,0,0.0164,1.272514,FRA_2015_ADM1_1264
FRA,2020,2019,EU-SILC,INC,Languedoc-Roussillon (FRJ1),Fall 2024,FRA_2021_NUTS2_FRJ1,0,0,0.0042,0.85454984,FRA_2015_ADM1_1262
FRA,2020,2019,EU-SILC,INC,Midi-Pyrénées (FRJ2),Fall 2024,FRA_2021_NUTS2_FRJ2,0,0,0.0064,0.67612777,FRA_2015_ADM1_1270
FRA,2020,2019,EU-SILC,INC,Auvergne (FRK1),Fall 2024,FRA_2021_NUTS2_FRK1,0,0,0.0122,1.7906567,FRA_2015_ADM1_1250
FRA,2020,2019,EU-SILC,INC,Centre — Val de Loire (FRB0),Fall 2024,FRA_2021_NUTS2_FRB0,0,0,0.0004,0.66148476,FRA_2015_ADM1_1255
FRA,2020,2019,EU-SILC,INC,Rhône-Alpes (FRK2),Fall 2024,FRA_2021_NUTS2_FRK2,0,0,0.0048,0.91624534,FRA_2015_ADM1_1260
FRA,2020,2019,EU-SILC,INC,Provence-Alpes-Côte d’Azur (FRL0),Fall 2024,FRA_2021_NUTS2_FRL0,0,0,0.0024,0.93670407,FRA_2015_ADM1_1269
FRA,2020,2019,EU-SILC,INC,Corse (FRM0),Fall 2024,FRA_2021_NUTS2_FRM0,0,0,0.0026,0.81920109,FRA_2015_ADM1_1256
FRA,2020,2019,EU-SILC,INC,Bourgogne (FRC1),Fall 2024,FRA_2021_NUTS2_FRC1,0,0,0,0.52257099,FRA_2015_ADM1_1267
FRA,2020,2019,EU-SILC,INC,Franche-Comté (FRC2),Fall 2024,FRA_2021_NUTS2_FRC2,0,0,0.0187,2.4271653,FRA_2015_ADM1_1258
FRA,2020,2019,EU-SILC,INC,Basse-Normandie (FRD1),Fall 2024,FRA_2021_NUTS2_FRD1,0,0,0.0012,0.58649186,FRA_2015_ADM1_1254
FRA,2020,2019,EU-SILC,INC,Haute-Normandie (FRD2),Fall 2024,FRA_2021_NUTS2_FRD2,0,0,0,0.60367291,FRA_2015_ADM1_1251
FRA,2020,2019,EU-SILC,INC,Nord-Pas de Calais (FRE1),Fall 2024,FRA_2021_NUTS2_FRE1,0,0,0.0027,0.97274769,FRA_2015_ADM1_1252
FRA,2020,2019,EU-SILC,INC,Picardie (FRE2),Fall 2024,FRA_2021_NUTS2_FRE2,0,0,0,0.63291568,FRA_2015_ADM1_1265
FRA,2020,2019,EU-SILC,INC,Alsace (FRF1),Fall 2024,FRA_2021_NUTS2_FRF1,0,0,0.0081,0.94261369,FRA_2015_ADM1_1263
FSM,2013,2019,HIES,CONS,National,Fall 2024,FSM_2020_WB0,0.1575,0.3935,0.7356,8.2838166,
GAB,2017,2019,EGEP,CONS,National,Fall 2024,GAB_2020_WB0,0.0272,0.0896,0.3257,3.5173282,
GBR,2019,2019,FRS-LIS,INC,Wales (UKL),Fall 2024,GBR_2021_NUTS1_UKL,0.0029,0.0033,0.0075,,GBR_2015_ADMx_NUTS_UKL
GBR,2019,2019,FRS-LIS,INC,Scotland (UKM),Fall 2024,GBR_2021_NUTS1_UKM,0.0026,0.0036,0.0043,,GBR_2015_ADMx_NUTS_UKM
GBR,2019,2019,FRS-LIS,INC,Northern Ireland (UKN),Fall 2024,GBR_2021_NUTS1_UKN,0.0021,0.0022,0.0028,,GBR_2015_ADMx_NUTS_UKN
GBR,2019,2019,FRS-LIS,INC,North East (England) (UKC),Fall 2024,GBR_2021_NUTS1_UKC,0.0024,0.0031,0.0031,,GBR_2015_ADMx_NUTS_UKC
GBR,2019,2019,FRS-LIS,INC,North West (England) (UKD),Fall 2024,GBR_2021_NUTS1_UKD,0.003,0.0038,0.0076,,GBR_2015_ADMx_NUTS_UKD
GBR,2019,2019,FRS-LIS,INC,Yorkshire and the Humber (UKE),Fall 2024,GBR_2021_NUTS1_UKE,0.0042,0.0061,0.0075,,GBR_2015_ADMx_NUTS_UKE
GBR,2019,2019,FRS-LIS,INC,East Midlands (England) (UKF),Fall 2024,GBR_2021_NUTS1_UKF,0.0048,0.0072,0.0104,,GBR_2015_ADMx_NUTS_UKF
GBR,2019,2019,FRS-LIS,INC,West Midlands (England) (UKG),Fall 2024,GBR_2021_NUTS1_UKG,0.0046,0.0054,0.0065,,GBR_2015_ADMx_NUTS_UKG
GBR,2019,2019,FRS-LIS,INC,East of England (UKH),Fall 2024,GBR_2021_NUTS1_UKH,0.0013,0.0034,0.0056,,GBR_2015_ADMx_NUTS_UKH
GBR,2019,2019,FRS-LIS,INC,London (UKI),Fall 2024,GBR_2021_NUTS1_UKI,0.0058,0.0076,0.0145,,GBR_2015_ADMx_NUTS_UKI
GBR,2019,2019,FRS-LIS,INC,South East (England) (UKJ),Fall 2024,GBR_2021_NUTS1_UKJ,0.0052,0.0062,0.0088,,GBR_2015_ADMx_NUTS_UKJ
GBR,2019,2019,FRS-LIS,INC,South West (England) (UKK),Fall 2024,GBR_2021_NUTS1_UKK,0.0026,0.0045,0.0055,,GBR_2015_ADMx_NUTS_UKK
GEO,2019,2019,HIS,CONS,Kakheti,Fall 2024,GEO_2015_GAUL1_1300,0.0701,0.1929,0.5217,5.0921238,GEO_2015_ADM1_1300
GEO,2019,2019,HIS,CONS,Tbilisi,Fall 2024,GEO_2015_GAUL1_1307,0.0335,0.1278,0.4641,4.2367477,GEO_2015_ADM1_1307
GEO,2019,2019,HIS,CONS,Imerati & Racha-Lechkhumi and Kvemo (lower) Svaneti,Fall 2024,GEO_2015_GAULx_10,0.0647,0.2163,0.5454,5.0511507,GEO_2015_ADMx_92_1
GEO,2019,2019,HIS,CONS,Mtskheta-Mtianeti,Fall 2024,GEO_2015_GAUL1_1302,0.0789,0.2825,0.6967,5.8960773,GEO_2015_ADM1_1302
GEO,2019,2019,HIS,CONS,Shida Kartli,Fall 2024,GEO_2015_GAUL1_1306,0.046,0.1618,0.5399,4.8470886,GEO_2015_ADM1_1306
GEO,2019,2019,HIS,CONS,Kvemo Kartli,Fall 2024,GEO_2015_GAUL1_1301,0.0677,0.25,0.6154,5.4716252,GEO_2015_ADM1_1301
GEO,2019,2019,HIS,CONS,Samtskhe-Javakheti,Fall 2024,GEO_2015_GAUL1_1305,0.017,0.1043,0.5223,4.3194268,GEO_2015_ADM1_1305
GEO,2019,2019,HIS,CONS,Adjara Aut. Rep.,Fall 2024,GEO_2015_GAUL1_1297,0.0462,0.192,0.5618,4.88698,GEO_2015_ADM1_1297
GEO,2019,2019,HIS,CONS,Guria,Fall 2024,GEO_2015_GAUL1_1298,0.0617,0.301,0.7069,5.9259456,GEO_2015_ADM1_1298
GEO,2019,2019,HIS,CONS,Samergelo and Zemo (upper) Svaneti,Fall 2024,GEO_2015_GAUL1_1304,0.0356,0.2259,0.6343,5.1282886,GEO_2015_ADM1_1304
GHA,2016,2019,GLSS-VII,CONS,Western,Fall 2024,GHA_2015_GAUL1_1333,0.1665,0.4712,0.8188,7.7440966,GHA_2015_ADM1_1333
GHA,2016,2019,GLSS-VII,CONS,Upper West,Fall 2024,GHA_2015_GAUL1_1331,0.7115,0.8793,0.9719,27.721575,GHA_2015_ADM1_1331
GHA,2016,2019,GLSS-VII,CONS,Central,Fall 2024,GHA_2015_GAUL1_1326,0.137,0.4278,0.7659,7.1876185,GHA_2015_ADM1_1326
GHA,2016,2019,GLSS-VII,CONS,Greater Accra,Fall 2024,GHA_2015_GAUL1_1328,0.0218,0.075,0.4,3.702215,GHA_2015_ADM1_1328
GHA,2016,2019,GLSS-VII,CONS,Volta,Fall 2024,GHA_2015_GAUL1_1332,0.3534,0.6559,0.9059,12.075954,GHA_2015_ADM1_1332
GHA,2016,2019,GLSS-VII,CONS,Eastern,Fall 2024,GHA_2015_GAUL1_1327,0.131,0.4176,0.7813,7.1805652,GHA_2015_ADM1_1327
GHA,2016,2019,GLSS-VII,CONS,Ashanti,Fall 2024,GHA_2015_GAUL1_1324,0.1166,0.3269,0.716,6.4265635,GHA_2015_ADM1_1324
GHA,2016,2019,GLSS-VII,CONS,Brong Ahafo,Fall 2024,GHA_2015_GAUL1_1325,0.272,0.5627,0.8689,10.293809,GHA_2015_ADM1_1325
GHA,2016,2019,GLSS-VII,CONS,Northern,Fall 2024,GHA_2015_GAUL1_1329,0.6028,0.7987,0.9464,18.395712,GHA_2015_ADM1_1329
GHA,2016,2019,GLSS-VII,CONS,Upper East,Fall 2024,GHA_2015_GAUL1_1330,0.5989,0.8512,0.9472,18.947431,GHA_2015_ADM1_1330
GIN,2018,2019,EHCVM,CONS,Boke,Fall 2024,GIN_2015_GAUL1_40700,0.1306,0.5013,0.906,7.6148816,GIN_2015_ADM1_40700
GIN,2018,2019,EHCVM,CONS,Conakry,Fall 2024,GIN_2015_GAUL1_40701,0.0065,0.0945,0.5515,4.2317767,GIN_2015_ADM1_40701
GIN,2018,2019,EHCVM,CONS,Faranah,Fall 2024,GIN_2015_GAUL1_40702,0.2694,0.6637,0.9668,9.5040992,GIN_2015_ADM1_40702
GIN,2018,2019,EHCVM,CONS,Kankan,Fall 2024,GIN_2015_GAUL1_40703,0.0327,0.2997,0.8633,6.061018,GIN_2015_ADM1_40703
GIN,2018,2019,EHCVM,CONS,Kindia,Fall 2024,GIN_2015_GAUL1_40704,0.2268,0.6048,0.9325,8.8314735,GIN_2015_ADM1_40704
GIN,2018,2019,EHCVM,CONS,Labe,Fall 2024,GIN_2015_GAUL1_40705,0.3053,0.7112,0.9567,10.670314,GIN_2015_ADM1_40705
GIN,2018,2019,EHCVM,CONS,Mamou,Fall 2024,GIN_2015_GAUL1_40706,0.1103,0.5123,0.9226,7.6861821,GIN_2015_ADM1_40706
GIN,2018,2019,EHCVM,CONS,Nzerekore,Fall 2024,GIN_2015_GAUL1_40707,0.137,0.5582,0.9447,8.1209367,GIN_2015_ADM1_40707
GMB,2020,2019,IHS,CONS,Banjul,Fall 2024,GMB_2015_GAUL2_16405,0,0.0332,0.3408,3.3337939,GMB_2015_GADM2_GMB_GMB.1_1_GMB.1.1
GMB,2020,2019,IHS,CONS,Kombo Saint Mary,Fall 2024,GMB_2015_GAUL2_16416,0.0052,0.0564,0.4465,3.946819,GMB_2015_GADM2_GMB_GMB.1_1_GMB.1.2
GMB,2020,2019,IHS,CONS,West Coast,Fall 2024,GMB_2015_GAUL1_1290,0.1117,0.394,0.7767,6.8970235,GMB_2015_GADM1_GMB_GMB.6_1
GMB,2020,2019,IHS,CONS,Lower River,Fall 2024,GMB_2015_GAUL1_1287,0.1837,0.5417,0.9126,8.5591279,GMB_2015_GADM1_GMB_GMB.2_1
GMB,2020,2019,IHS,CONS,North Bank,Fall 2024,GMB_2015_GAUL1_1288,0.2504,0.6499,0.9444,9.8221156,GMB_2015_GADM1_GMB_GMB.4_1
GMB,2020,2019,IHS,CONS,Sami & Upper Saloum & Niani & Nianija & Lower Saloum,Fall 2024,GMB_2015_GAULx_6,0.4295,0.804,0.969,12.006863,GMB_2015_GADMx_90_1
GMB,2020,2019,IHS,CONS,Niamina East & Niamina West & Fulladu West & Janjanbureh & Niamina Dankunku,Fall 2024,GMB_2015_GAULx_7,0.2022,0.5725,0.9145,8.7684151,GMB_2015_GADMx_90_2
GMB,2020,2019,IHS,CONS,Upper River,Fall 2024,GMB_2015_GAUL1_1289,0.197,0.6087,0.9305,9.0680072,GMB_2015_GADM1_GMB_GMB.5_1
GNB,2018,2019,EHCVM,CONS,Tombali,Fall 2024,GNB_2015_GAUL1_1393,0.2594,0.6561,0.971,9.306753,GNB_2015_ADM1_1393
GNB,2018,2019,EHCVM,CONS,Quinara,Fall 2024,GNB_2015_GAUL1_1391,0.2955,0.7442,0.9696,9.9694675,GNB_2015_ADM1_1391
GNB,2018,2019,EHCVM,CONS,Oio,Fall 2024,GNB_2015_GAUL1_1390,0.3103,0.7865,0.9737,10.37036,GNB_2015_ADM1_1390
GNB,2018,2019,EHCVM,CONS,Biombo,Fall 2024,GNB_2015_GAUL1_1386,0.1159,0.5456,0.9183,7.869169,GNB_2015_ADM1_1386
GNB,2018,2019,EHCVM,CONS,Bolama/bijagos,Fall 2024,GNB_2015_GAUL1_1387,0.2945,0.7018,0.9533,9.8287951,GNB_2015_ADM1_1387
GNB,2018,2019,EHCVM,CONS,Bafata,Fall 2024,GNB_2015_GAUL1_1385,0.3824,0.7189,0.9506,10.92635,GNB_2015_ADM1_1385
GNB,2018,2019,EHCVM,CONS,Gabu,Fall 2024,GNB_2015_GAUL1_1389,0.2852,0.6789,0.9368,9.36875,GNB_2015_ADM1_1389
GNB,2018,2019,EHCVM,CONS,Cacheu,Fall 2024,GNB_2015_GAUL1_1388,0.2975,0.7365,0.9413,9.8226293,GNB_2015_ADM1_1388
GNB,2018,2019,EHCVM,CONS,Sector Autonomo De Bissau,Fall 2024,GNB_2015_GAUL1_1392,0.0158,0.1862,0.6688,5.0022229,GNB_2015_ADM1_1392
GRC,2020,2019,EU-SILC,INC,Attiki (EL3),Fall 2024,GRC_2021_NUTS1_EL3,0.0056,0.0101,0.0359,1.7199735,GRC_2015_ADMx_NUTS_EL3
GRC,2020,2019,EU-SILC,INC,"Nisia Aigaiou, Kriti (EL4)",Fall 2024,GRC_2021_NUTS1_EL4,0.0129,0.0151,0.0333,2.5097748,GRC_2015_ADMx_NUTS_EL4
GRC,2020,2019,EU-SILC,INC,Voreia Elláda (EL5),Fall 2024,GRC_2021_NUTS1_EL5,0.008,0.0171,0.0516,2.1967276,GRC_2015_ADMx_NUTS_EL5
GRC,2020,2019,EU-SILC,INC,Kentriki Elláda (EL6),Fall 2024,GRC_2021_NUTS1_EL6,0.0044,0.0101,0.0315,1.8677895,GRC_2015_ADMx_NUTS_EL6
GRD,2018,2019,SLCHB,CONS,National,Fall 2024,GRD_2020_WB0,0.0032,0.013,0.1375,2.1253737,
GTM,2014,2019,ENCOVI,INC,National,Fall 2024,GTM_2020_WB0,0.074,0.2204,0.5035,,
GUY,1998,2019,GLSMS,INC,National,Fall 2024,GUY_2020_WB0,0.0616,0.119,0.2915,,
HND,2019,2019,EPHPM,INC,National,Fall 2024,HND_2020_WB0,0.1274,0.2643,0.4954,,
HRV,2020,2019,EU-SILC,INC,National,Fall 2024,HRV_2020_WB0,0.0026,0.0056,0.0238,1.3321243,
HTI,2012,2019,ECVMAS,CONS,Artibonite,Fall 2024,HTI_2015_GAUL1_1409,0.2702,0.5713,0.8877,10.743355,HTI_2015_ADM1_1409
HTI,2012,2019,ECVMAS,CONS,Sud Est,Fall 2024,HTI_2015_GAUL1_1417,0.3082,0.6259,0.896,10.82347,HTI_2015_ADM1_1417
HTI,2012,2019,ECVMAS,CONS,Centre,Fall 2024,HTI_2015_GAUL1_1410,0.4184,0.7344,0.9259,12.523818,HTI_2015_ADM1_1410
HTI,2012,2019,ECVMAS,CONS,Grande Anse,Fall 2024,HTI_2015_GAUL1_72911,0.4402,0.789,0.9513,13.312613,HTI_2015_ADM1_72911
HTI,2012,2019,ECVMAS,CONS,Nippes,Fall 2024,HTI_2015_GAUL1_72912,0.3618,0.6611,0.9298,10.847132,HTI_2015_ADM1_72912
HTI,2012,2019,ECVMAS,CONS,Nord,Fall 2024,HTI_2015_GAUL1_1412,0.3972,0.6816,0.9052,12.179933,HTI_2015_ADM1_1412
HTI,2012,2019,ECVMAS,CONS,Nord Est,Fall 2024,HTI_2015_GAUL1_1413,0.5042,0.792,0.9469,16.164029,HTI_2015_ADM1_1413
HTI,2012,2019,ECVMAS,CONS,Nord Ouest,Fall 2024,HTI_2015_GAUL1_1414,0.5225,0.8102,0.9415,14.964017,HTI_2015_ADM1_1414
HTI,2012,2019,ECVMAS,CONS,Ouest,Fall 2024,HTI_2015_GAUL1_1415,0.1326,0.3812,0.7506,7.0331539,HTI_2015_ADM1_1415
HTI,2012,2019,ECVMAS,CONS,Sud,Fall 2024,HTI_2015_GAUL1_1416,0.3471,0.6479,0.893,11.63016,HTI_2015_ADM1_1416
HUN,2020,2019,EU-SILC,INC,Közép-Magyarország (HU1),Fall 2024,HUN_2021_NUTS1_HU1,0.0041,0.0068,0.0168,1.2292798,HUN_2015_ADMx_NUTS_HU1
HUN,2020,2019,EU-SILC,INC,Dunántúl (HU2),Fall 2024,HUN_2021_NUTS1_HU2,0.0019,0.0111,0.0309,1.3682223,HUN_2015_ADMx_NUTS_HU2
HUN,2020,2019,EU-SILC,INC,Alföld és Észak (HU3),Fall 2024,HUN_2021_NUTS1_HU3,0.003,0.0085,0.0271,1.4124074,HUN_2015_ADMx_NUTS_HU3
IDN,2019,2019,SUSENAS,CONS,Nangroe Aceh Darussalam,Fall 2024,IDN_2015_GAUL1_1512,0.0143,0.2194,0.6926,5.1668036,IDN_2015_ADM1_1512
IDN,2019,2019,SUSENAS,CONS,Sumatera Utara,Fall 2024,IDN_2015_GAUL1_1537,0.0134,0.1915,0.677,4.9968079,IDN_2015_ADM1_1537
IDN,2019,2019,SUSENAS,CONS,Sumatera Barat,Fall 2024,IDN_2015_GAUL1_1535,0.0061,0.1502,0.636,4.673364,IDN_2015_ADM1_1535
IDN,2019,2019,SUSENAS,CONS,Riau,Fall 2024,IDN_2015_GAUL1_73618,0.0099,0.1809,0.6394,4.7898849,IDN_2015_ADM1_73618
IDN,2019,2019,SUSENAS,CONS,Jambi,Fall 2024,IDN_2015_GAUL1_1518,0.0176,0.2181,0.6689,5.1059765,IDN_2015_ADM1_1518
IDN,2019,2019,SUSENAS,CONS,Sumatera Selatan,Fall 2024,IDN_2015_GAUL1_73622,0.0421,0.2798,0.6759,5.5073754,IDN_2015_ADM1_73622
IDN,2019,2019,SUSENAS,CONS,Bengkulu,Fall 2024,IDN_2015_GAUL1_1514,0.0203,0.2203,0.6793,5.1903973,IDN_2015_ADM1_1514
IDN,2019,2019,SUSENAS,CONS,Lampung,Fall 2024,IDN_2015_GAUL1_1526,0.0244,0.261,0.6916,5.4056409,IDN_2015_ADM1_1526
IDN,2019,2019,SUSENAS,CONS,Bangka Belitung,Fall 2024,IDN_2015_GAUL1_73609,0.0002,0.071,0.5835,4.1900156,IDN_2015_ADM1_73609
IDN,2019,2019,SUSENAS,CONS,Kepulauan-riau,Fall 2024,IDN_2015_GAUL1_73614,0.0025,0.1306,0.48,4.0736366,IDN_2015_ADM1_73614
IDN,2019,2019,SUSENAS,CONS,Dki Jakarta,Fall 2024,IDN_2015_GAUL1_1516,0.0049,0.1122,0.4895,3.9193685,IDN_2015_ADM1_1516
IDN,2019,2019,SUSENAS,CONS,Jawa Barat,Fall 2024,IDN_2015_GAUL1_73613,0.0375,0.247,0.6221,5.1370444,IDN_2015_ADM1_73613
IDN,2019,2019,SUSENAS,CONS,Jawa Tengah,Fall 2024,IDN_2015_GAUL1_1520,0.017,0.2451,0.6331,5.1028799,IDN_2015_ADM1_1520
IDN,2019,2019,SUSENAS,CONS,Daerah Istimewa Yogyakarta,Fall 2024,IDN_2015_GAUL1_1515,0.0099,0.2019,0.5462,4.4848347,IDN_2015_ADM1_1515
IDN,2019,2019,SUSENAS,CONS,Jawa Timur,Fall 2024,IDN_2015_GAUL1_1521,0.0179,0.1953,0.6134,4.8475639,IDN_2015_ADM1_1521
IDN,2019,2019,SUSENAS,CONS,Banten,Fall 2024,IDN_2015_GAUL1_73610,0.0107,0.1661,0.595,4.5698849,IDN_2015_ADM1_73610
IDN,2019,2019,SUSENAS,CONS,Bali,Fall 2024,IDN_2015_GAUL1_1513,0.01,0.1597,0.5476,4.4618882,IDN_2015_ADM1_1513
IDN,2019,2019,SUSENAS,CONS,Nusatenggara Barat,Fall 2024,IDN_2015_GAUL1_1528,0.0261,0.2454,0.6073,5.0381324,IDN_2015_ADM1_1528
IDN,2019,2019,SUSENAS,CONS,Nusatenggara Timur,Fall 2024,IDN_2015_GAUL1_1529,0.2426,0.5746,0.8865,8.6227107,IDN_2015_ADM1_1529
IDN,2019,2019,SUSENAS,CONS,Kalimantan Barat,Fall 2024,IDN_2015_GAUL1_1522,0.045,0.3062,0.7448,5.7770732,IDN_2015_ADM1_1522
IDN,2019,2019,SUSENAS,CONS,Kalimantan Tengah,Fall 2024,IDN_2015_GAUL1_1524,0.0222,0.214,0.6343,4.9891922,IDN_2015_ADM1_1524
IDN,2019,2019,SUSENAS,CONS,Kalimantan Selatan,Fall 2024,IDN_2015_GAUL1_1523,0.0103,0.1441,0.5896,4.5234274,IDN_2015_ADM1_1523
IDN,2019,2019,SUSENAS,CONS,Kalimantan Timur,Fall 2024,IDN_2015_GAUL1_1525,0.0125,0.1706,0.5986,4.6437457,IDN_2015_ADM1_1525
IDN,2019,2019,SUSENAS,CONS,Sulawesi Utara,Fall 2024,IDN_2015_GAUL1_73621,0.0634,0.2816,0.6409,5.5070042,IDN_2015_ADM1_73621
IDN,2019,2019,SUSENAS,CONS,Sulawesi Tengah,Fall 2024,IDN_2015_GAUL1_1532,0.0291,0.2582,0.6913,5.4411324,IDN_2015_ADM1_1532
IDN,2019,2019,SUSENAS,CONS,Sulawesi Selatan,Fall 2024,IDN_2015_GAUL1_73620,0.0583,0.2813,0.6325,5.4507756,IDN_2015_ADM1_73620
IDN,2019,2019,SUSENAS,CONS,Sulawesi Tenggara,Fall 2024,IDN_2015_GAUL1_1533,0.0927,0.3383,0.6626,5.9670648,IDN_2015_ADM1_1533
IDN,2019,2019,SUSENAS,CONS,Gorontalo,Fall 2024,IDN_2015_GAUL1_73611,0.121,0.3618,0.658,6.1991543,IDN_2015_ADM1_73611
IDN,2019,2019,SUSENAS,CONS,Sulawesi Barat,Fall 2024,IDN_2015_GAUL1_73619,0.0719,0.3573,0.7356,6.148928,IDN_2015_ADM1_73619
IDN,2019,2019,SUSENAS,CONS,Maluku,Fall 2024,IDN_2015_GAUL1_73615,0.1313,0.4799,0.853,7.2518064,IDN_2015_ADM1_73615
IDN,2019,2019,SUSENAS,CONS,Maluku Utara,Fall 2024,IDN_2015_GAUL1_73616,0.0752,0.4488,0.8593,6.800171,IDN_2015_ADM1_73616
IDN,2019,2019,SUSENAS,CONS,Papua Barat,Fall 2024,IDN_2015_GAUL1_73612,0.1344,0.3588,0.7094,6.5695387,IDN_2015_ADM1_73612
